UID,p_id,exp
0028784223,00002378,99
0028863379,00002378,192
0028901443,00002378,121
0029280181,00002378,14
0029350946,00002378,41
0029535121,00002378,87
0029571383,00002378,176
0029856933,00002378,33
0029865021,00002378,128
0029894372,00002378,124
0029945570,00002378,22
0030039965,00002378,62
0030138852,00002378,21
0030663589,00002378,55
0031006224,00002378,54
0031054689,00002378,180
0031080062,00002378,20
0031118425,00002378,1
0031204017,00002378,190
0031231326,00002378,30
0031308500,00002378,4
0031322522,00002378,84
0031329490,00002378,19
0031330826,00002378,68
0031376879,00002378,190
0031610401,00002378,91
0031679974,00002378,185
0031772568,00002378,130
0031923946,00002378,116
0031997186,00002378,70
0032000812,00002378,178
0032110528,00002378,158
0032347654,00002378,32
0032432137,00002378,164
0032546661,00002378,90
0032614471,00002378,109
0032908463,00002378,151
0033267024,00002378,143
0033480991,00002378,155
0033690115,00002378,158
0033785304,00002378,57
0033811274,00002378,35
0034001826,00002378,8
0034505294,00002378,137
0034769645,00002378,29
0034886772,00002378,113
0035017510,00002378,111
0035019220,00002378,186
0035340916,00002378,193
0035526972,00002378,188
0035542058,00002378,19
0035597066,00002378,130
0035663377,00002378,33
0036211902,00002378,69
0036250110,00002378,188
0036257054,00002378,94
0036324196,00002378,104
0036439208,00002378,123
0036462024,00002378,26
0036532782,00002378,117
0036624062,00002378,123
0036724452,00002378,63
0036876825,00002378,81
0036961530,00002378,122
0037000524,00002378,186
0037576608,00002378,193
0037584617,00002378,197
0037595490,00002378,199
0037702028,00002378,100
0037764373,00002378,53
0037825841,00002378,70
0037998407,00002378,122
0038017809,00002378,112
0038021396,00002378,96
0038132897,00002378,53
0038340737,00002378,40
0038404257,00002378,169
0038422427,00002378,121
0038445703,00002378,197
0038550907,00002378,181
0038558690,00002378,98
0038829603,00002378,176
0038885701,00002378,198
0038998162,00002378,125
0039005596,00002378,113
0039083078,00002378,3
0039179969,00002378,176
0039325170,00002378,192
0039328272,00002378,189
0039508117,00002378,91
0039683094,00002378,110
0039797980,00002378,157
0039835251,00002378,71
0039969520,00002378,134
0040074450,00002378,147
0040080776,00002378,121
0040326466,00002378,164
0040356745,00002378,111
0040374626,00002378,199
0040425172,00002378,168
0040567338,00002378,199
0040628939,00002378,99
0040718359,00002378,56
0040740744,00002378,46
0040838030,00002378,110
0040866704,00002378,57
0040873777,00002378,113
0040886397,00002378,129
0041001907,00002378,197
0041146408,00002378,170
0041154952,00002378,140
0041333415,00002378,198
0041464216,00002378,3
0041520954,00002378,89
0041522019,00002378,197
0041609409,00002378,89
0041755022,00002378,114
0041786096,00002378,39
0041861620,00002378,161
0041943215,00002378,129
0041957226,00002378,1
0041973591,00002378,7
0042070766,00002378,36
0042125447,00002378,191
0042403276,00002378,147
0042641438,00002378,142
0042770431,00002378,158
0042849672,00002378,6
0042895686,00002378,200
0042922599,00002378,84
0042927777,00002378,87
0042942242,00002378,124
0042948973,00002378,97
0042995275,00002378,144
0043112538,00002378,127
0043201137,00002378,67
0043437718,00002378,89
0043758546,00002378,160
0043771169,00002378,6
0043835978,00002378,76
0043858496,00002378,73
0043866587,00002378,3
0044075152,00002378,153
0044081524,00002378,151
0044138912,00002378,4
0044290434,00002378,25
0044411921,00002378,12
0044662694,00002378,11
0045032562,00002378,16
0045055826,00002378,121
0045404463,00002378,112
0045423191,00002378,154
0045477167,00002378,156
0045613287,00002378,93
0045666597,00002378,180
0045926811,00002378,92
0046019667,00002378,41
0046116021,00002378,28
0046155029,00002378,184
0046232215,00002378,62
0046306844,00002378,70
0046336414,00002378,18
0046355166,00002378,19
0046373198,00002378,9
0046432592,00002378,177
0046529693,00002378,40
0046543640,00002378,81
0046550804,00002378,4
0046748681,00002378,53
0046859717,00002378,114
0047276861,00002378,96
0047381997,00002378,9
0047420870,00002378,47
0047637383,00002378,174
0047651966,00002378,176
0047810849,00002378,169
0047852245,00002378,45
0047899544,00002378,195
0048057571,00002378,165
0048080505,00002378,85
0048199244,00002378,60
0048559750,00002378,31
0048627544,00002378,200
0048903336,00002378,184
0048920943,00002378,96
0048951243,00002378,4
0048986620,00002378,29
0049016031,00002378,80
0049266386,00002378,147
0049521432,00002378,89
0049551457,00002378,58
0049681729,00002378,148
0049718186,00002378,11
0049764038,00002378,182
0050101395,00002378,194
0050269934,00002378,185
0050296579,00002378,59
0050297318,00002378,148
0050478406,00002378,54
0050529840,00002378,57
0050742967,00002378,64
0050827799,00002378,49
0050889770,00002378,137
0051013523,00002378,128
0051159770,00002378,23
0051323880,00002378,7
0051389988,00002378,99
0051407560,00002378,77
0051515767,00002378,165
0051617185,00002378,200
0051694821,00002378,131
0051714283,00002378,22
0051838562,00002378,167
0052227772,00002378,58
0052291421,00002378,108
0052304302,00002378,150
0052375575,00002378,173
0052520061,00002378,112
0052539724,00002378,163
0052634703,00002378,17
0052695152,00002378,169
0052717692,00002378,130
0052948490,00002378,196
0053038107,00002378,140
0053043389,00002378,135
0053177861,00002378,197
0053408535,00002378,42
0053478188,00002378,6
0053501084,00002378,199
0053508619,00002378,124
0053522205,00002378,180
0053593509,00002378,11
0053609847,00002378,106
0053622424,00002378,130
0053982215,00002378,39
0054010439,00002378,146
0054111971,00002378,81
0054175056,00002378,58
0054177391,00002378,167
0054374628,00002378,189
0054438501,00002378,122
0054495047,00002378,164
0054516275,00002378,26
0054625122,00002378,179
0054713540,00002378,54
0054835534,00002378,162
0054916220,00002378,164
0054926187,00002378,171
0054986560,00002378,102
0054993284,00002378,6
0055061132,00002378,38
0055191224,00002378,58
0055288862,00002378,97
0055306486,00002378,153
0055359195,00002378,7
0055522008,00002378,15
0055615139,00002378,70
0055661307,00002378,88
0055826447,00002378,144
0056134291,00002378,43
0056252335,00002378,105
0056318589,00002378,78
0056496252,00002378,79
0056537170,00002378,179
0056621933,00002378,19
0056673192,00002378,7
0056676196,00002378,135
0056677458,00002378,181
0056873934,00002378,100
0056932758,00002378,157
0056960018,00002378,46
0056963545,00002378,152
0056963858,00002378,175
0057038414,00002378,64
0057126050,00002378,141
0057146093,00002378,92
0057154905,00002378,58
0057160877,00002378,69
0057288214,00002378,190
0057383651,00002378,170
0057426349,00002378,8
0057434631,00002378,120
0057514310,00002378,43
0057704773,00002378,102
0057734113,00002378,111
0057734781,00002378,70
0057757278,00002378,141
0057900014,00002378,171
0057929835,00002378,67
0058035060,00002378,155
0058114872,00002378,34
0058148103,00002378,63
0058187596,00002378,17
0058297358,00002378,122
0058317395,00002378,187
0058383610,00002378,113
0058383871,00002378,192
0058526186,00002378,21
0058535743,00002378,40
0058558097,00002378,183
0058672549,00002378,3
0058707888,00002378,137
0058732744,00002378,145
0058792011,00002378,194
0059059909,00002378,19
0059112346,00002378,197
0059260756,00002378,20
0059287565,00002378,89
0059353862,00002378,142
0059542824,00002378,146
0059591163,00002378,108
0059763305,00002378,79
0059776824,00002378,106
0059873974,00002378,80
0059877430,00002378,102
0059927456,00002378,112
0060139445,00002378,44
0060166109,00002378,160
0060194567,00002378,47
0060213879,00002378,159
0060661836,00002378,195
0060857582,00002378,149
0060979779,00002378,144
0061003944,00002378,101
0061005400,00002378,18
0061099229,00002378,24
0061113956,00002378,27
0061185810,00002378,75
0061452024,00002378,159
0061457068,00002378,2
0061648660,00002378,157
0061683915,00002378,95
0061801599,00002378,78
0061889916,00002378,112
0061923956,00002378,7
0062087211,00002378,48
0062515965,00002378,13
0062516598,00002378,115
0062908060,00002378,31
0063053654,00002378,39
0063183240,00002378,22
0063258012,00002378,172
0063285701,00002378,132
0063380863,00002378,180
0063418107,00002378,182
0063513327,00002378,135
0063592827,00002378,192
0063595060,00002378,31
0063678409,00002378,50
0063687476,00002378,145
0064080019,00002378,65
0064370028,00002378,127
0064837688,00002378,46
0065097656,00002378,106
0065267883,00002378,176
0065282032,00002378,195
0065357006,00002378,170
0065371236,00002378,187
0065643386,00002378,43
0065680807,00002378,193
0065699294,00002378,178
0065701085,00002378,171
0065746600,00002378,48
0065772884,00002378,3
0065941960,00002378,13
0066129188,00002378,77
0066151966,00002378,30
0066187049,00002378,2
0066348372,00002378,56
0066456213,00002378,7
0066586335,00002378,61
0066809392,00002378,75
0066847477,00002378,55
0066967137,00002378,179
0067001588,00002378,104
0067016900,00002378,12
0067083922,00002378,36
0067164382,00002378,29
0067207114,00002378,158
0067327949,00002378,151
0067606656,00002378,172
0067740995,00002378,135
0067838426,00002378,161
0067903023,00002378,115
0067956399,00002378,120
0068062450,00002378,178
0068112909,00002378,108
0068252248,00002378,153
0068307825,00002378,63
0068478154,00002378,164
0068672928,00002378,106
0068693930,00002378,74
0068698099,00002378,200
0068924078,00002378,176
0069025752,00002378,85
0069151710,00002378,36
0069156037,00002378,191
0069166930,00002378,63
0069308647,00002378,134
0069474146,00002378,109
0069937838,00002378,10
0070160321,00002378,156
0070505123,00002378,198
0070652672,00002378,9
0070792370,00002378,31
0070896096,00002378,62
0071187417,00002378,71
0071212477,00002378,21
0071271987,00002378,73
0071464284,00002378,14
0071496461,00002378,181
0071501270,00002378,13
0071679778,00002378,14
0071685784,00002378,130
0071688788,00002378,192
0071758989,00002378,25
0071810056,00002378,47
0071848097,00002378,55
0071915530,00002378,150
0072199455,00002378,132
0072238113,00002378,115
0072241982,00002378,183
0072249108,00002378,81
0072418240,00002378,115
0072569517,00002378,122
0072612125,00002378,93
0072663756,00002378,130
0072920004,00002378,184
0072988530,00002378,94
0073183448,00002378,182
0073199702,00002378,145
0073200917,00002378,38
0073316470,00002378,44
0073405476,00002378,180
0073561813,00002378,181
0073760069,00002378,175
0073761496,00002378,177
0073907282,00002378,83
0073944816,00002378,75
0074136807,00002378,148
0074496827,00002378,7
0074515350,00002378,151
0074607258,00002378,19
0074733645,00002378,182
0074798868,00002378,88
0074982317,00002378,80
0075107676,00002378,167
0075392358,00002378,71
0075434512,00002378,198
0075492172,00002378,6
0075566506,00002378,42
0075676992,00002378,5
0075705918,00002378,131
0075715750,00002378,5
0075754990,00002378,194
0075855462,00002378,36
0075887320,00002378,12
0075956838,00002378,19
0076036882,00002378,62
0076239399,00002378,157
0076338004,00002378,156
0076357080,00002378,190
0076491915,00002378,42
0076635942,00002378,167
0076671135,00002378,144
0076814971,00002378,200
0077225676,00002378,9
0077434860,00002378,3
0077439745,00002378,57
0077632339,00002378,119
0078101505,00002378,171
0078125997,00002378,102
0078231065,00002378,89
0078243512,00002378,109
0078392934,00002378,122
0078535222,00002378,105
0078565207,00002378,193
0078589509,00002378,50
0078633246,00002378,194
0078679060,00002378,99
0078695678,00002378,72
0078704558,00002378,70
0078713927,00002378,71
0078742292,00002378,124
0078793787,00002378,65
0078873892,00002378,82
0078875115,00002378,193
0078949819,00002378,51
0078951861,00002378,97
0078957949,00002378,107
0079032664,00002378,114
0079151846,00002378,166
0079272055,00002378,146
0079319774,00002378,79
0079588804,00002378,183
0079654148,00002378,3
0079654970,00002378,107
0079683225,00002378,168
0079869788,00002378,188
0080035016,00002378,56
0080076178,00002378,54
0080087775,00002378,120
0080091716,00002378,93
0080109579,00002378,85
0080162283,00002378,162
0080181020,00002378,142
0080429580,00002378,148
0080432683,00002378,150
0080567852,00002378,98
0080618813,00002378,58
0080700898,00002378,163
0080781354,00002378,87
0080885057,00002378,52
0080985995,00002378,66
0081064846,00002378,9
0081119279,00002378,70
0081193910,00002378,87
0081269435,00002378,135
0081289694,00002378,102
0081563341,00002378,145
0081566238,00002378,62
0081987985,00002378,81
0082151723,00002378,112
0082181756,00002378,160
0082185662,00002378,189
0082347152,00002378,149
0082481932,00002378,149
0082485905,00002378,112
0082597024,00002378,65
0082638619,00002378,118
0082655035,00002378,72
0082744230,00002378,147
0082840410,00002378,192
0082922028,00002378,13
0082939165,00002378,55
0083033907,00002378,181
0083105688,00002378,41
0083182710,00002378,130
0083257014,00002378,65
0083336016,00002378,100
0083352566,00002378,152
0083397982,00002378,48
0083398521,00002378,6
0083460852,00002378,88
0083591649,00002378,120
0083625525,00002378,30
0083640514,00002378,67
0083701209,00002378,52
0083756156,00002378,128
0083758495,00002378,114
0083848555,00002378,186
0083896386,00002378,61
0083905862,00002378,144
0084043492,00002378,13
0084059725,00002378,5
0084122201,00002378,92
0084175488,00002378,149
0084288452,00002378,81
0084288612,00002378,113
0084445357,00002378,51
0084475442,00002378,146
0084909827,00002378,117
0084957842,00002378,130
0085369940,00002378,7
0085557586,00002378,193
0085578602,00002378,1
0085664455,00002378,63
0085801143,00002378,148
0085873786,00002378,110
0086034634,00002378,94
0086231837,00002378,91
0086356737,00002378,162
0086533188,00002378,79
0086558800,00002378,184
0086836564,00002378,21
0086930441,00002378,125
0086953414,00002378,46
0087191081,00002378,158
0087206435,00002378,165
0087246589,00002378,56
0087338718,00002378,77
0087391486,00002378,124
0087582655,00002378,88
0087592194,00002378,101
0087600095,00002378,55
0087677109,00002378,175
0087820636,00002378,199
0087904663,00002378,153
0087996855,00002378,6
0088234180,00002378,125
0088257558,00002378,6
0088305510,00002378,58
0088351646,00002378,70
0088388104,00002378,38
0088542707,00002378,112
0088574816,00002378,157
0088596261,00002378,6
0088633991,00002378,119
0088645353,00002378,3
0088884371,00002378,129
0088895060,00002378,10
0088929552,00002378,34
0088934363,00002378,172
0088974248,00002378,195
0089056730,00002378,98
0089474026,00002378,175
0089697658,00002378,81
0089772885,00002378,94
0090136530,00002378,126
0090153762,00002378,11
0090252044,00002378,153
0090277303,00002378,162
0090301560,00002378,30
0090311579,00002378,107
0090411278,00002378,71
0090424421,00002378,139
0090500851,00002378,113
0090525679,00002378,166
0090675563,00002378,30
0090789963,00002378,163
0090841031,00002378,180
0090918492,00002378,64
0091021866,00002378,179
0091094181,00002378,197
0091218159,00002378,172
0091310818,00002378,18
0091339736,00002378,41
0091370072,00002378,3
0091383426,00002378,152
0091392850,00002378,23
0091448545,00002378,194
0091589186,00002378,142
0091693402,00002378,134
0091713861,00002378,137
0091763045,00002378,167
0091893185,00002378,81
0091944625,00002378,27
0091976632,00002378,122
0092008276,00002378,108
0092019470,00002378,75
0092040358,00002378,138
0092089746,00002378,67
0092124165,00002378,164
0092213328,00002378,22
0092333749,00002378,134
0092443312,00002378,38
0092702974,00002378,153
0092712112,00002378,25
0092737233,00002378,90
